vx(m/s),vy(m/s),yaw_rate(rad/s),steering(rad),throttle(%),brake(%)
11.28365231,0.98542261,0.7928881,0.3447525996111831,0.24205756,0.0
11.27061653,1.00942421,0.81614965,0.33568078066686025,0.24205756,0.0
11.23386383,1.06685305,0.87502527,0.3056648367426485,0.24205756,0.0
11.21360397,1.09374094,0.90526849,0.2814893249482386,0.24205756,0.0
11.20482731,1.10411406,0.91767675,0.24905579890465826,0.24205756,0.0
11.20423317,1.08934784,0.91539764,0.2083643204917627,0.24205756,0.0
11.21853638,1.03066158,0.87506545,0.1686063449159315,0.24205756,0.0
11.22638512,1.00746393,0.85247427,0.12506646731110502,0.24205756,0.0
11.29004097,0.74532843,0.63247496,0.047561164883125735,0.24205756,0.0
11.30218506,0.72026205,0.59408683,-0.007444147457799611,0.24205756,0.0
11.34028053,0.45083904,0.38424543,-0.06367020286591482,0.24205756,0.0
11.36401749,0.22615576,0.17511493,-0.11132711470877887,0.24205756,0.0
11.37247086,0.13251543,0.09026665,-0.14921806448871042,0.24205756,0.0
11.37260818,-0.09177351,-0.08065548,-0.17758242209323122,0.24205756,0.0
11.36488914,-0.28424168,-0.22361875,-0.19644410235550888,0.24205756,0.0
11.35972023,-0.36855745,-0.28637114,-0.2074068824833965,0.24205756,0.0
11.34278488,-0.52256989,-0.40139413,-0.21398931292899265,0.24205756,0.0
11.32597828,-0.6473887,-0.49969861,-0.21719678512670923,0.24205756,0.0
11.31762695,-0.70044923,-0.54290849,-0.2172925268937324,0.24205756,0.0
11.31023216,-0.74607491,-0.58117288,-0.2170531518134955,0.24205756,0.0
11.2998848,-0.81256151,-0.63945711,-0.21319942306700784,0.24205756,0.0
11.29713058,-0.83389258,-0.65917587,-0.21090155921132217,0.24205756,0.0
11.29632473,-0.84656096,-0.67201269,-0.20798135364003306,0.24205756,0.0
11.29701614,-0.85298443,-0.67934877,-0.2041515600648473,0.24205756,0.0
11.30237389,-0.84981942,-0.68018043,-0.18732443319035333,0.24205756,0.0
11.30682659,-0.8412075,-0.674582,-0.18016751103362327,0.24205756,0.0
11.31428337,-0.81788611,-0.6585241,-0.17274730934891894,0.24205756,0.0
11.32218075,-0.79478574,-0.63994879,-0.16436964910135105,0.24205756,0.0
11.33987713,-0.74119675,-0.59562582,-0.13861433637938478,0.24205756,0.0
11.34952831,-0.71009481,-0.57006252,-0.12935104450280885,0.24205756,0.0
11.36203575,-0.65706217,-0.5297718,-0.12027923572755309,0.24205756,0.0
11.37302399,-0.61793065,-0.49436206,-0.11039359153358035,0.24205756,0.0
11.40445518,-0.49924159,-0.39464206,-0.0784388154341107,0.24205756,0.0
11.41223907,-0.48344386,-0.37812406,-0.05928988412355092,0.24205756,0.0
11.42347336,-0.41810584,-0.33435839,-0.04978722733580521,0.24205756,0.0
11.43437386,-0.34962988,-0.27898875,-0.041242013965503935,0.24205756,0.0
11.45237541,-0.25708747,-0.19541597,-0.02362499701266201,0.24205756,0.0
11.4603529,-0.21540165,-0.16240625,-0.020776592411652826,0.24205756,0.0
11.46797752,-0.16410565,-0.12490083,-0.01912499700471042,0.24205756,0.0
11.47489548,-0.13262963,-0.09842005,-0.018670209710019127,0.24205756,0.0
11.48762608,-0.09191108,-0.07082906,-0.020944145750749328,0.24205756,0.0
11.4936142,-0.08182728,-0.06561478,-0.022499995279769064,0.24205756,0.0
11.50501537,-0.07961965,-0.06745611,-0.02589893305339221,0.24205756,0.0
11.51603889,-0.084957,-0.07181934,-0.030063825084972014,0.24205756,0.0
11.52149582,-0.08730602,-0.07332369,-0.034994676999949875,0.24205756,0.0
11.5317173,-0.11403048,-0.09091128,-0.040619672033537356,0.24205756,0.0
11.5317173,-0.11403048,-0.09091128,-0.040619672033537356,0.24205756,0.0
11.54176998,-0.13654602,-0.10692888,-0.04552659094084465,0.24205756,0.0
11.54689884,-0.14172399,-0.11235845,-0.04873403219863358,0.24205756,0.0
11.55600643,-0.17856181,-0.13880037,-0.05009839840997007,0.24205756,0.0
11.56552982,-0.19844687,-0.15460761,-0.050194140176993245,0.24205756,0.0
11.5704813,-0.20333165,-0.15886723,-0.04964360440802173,0.24205756,0.0
11.58037949,-0.21390152,-0.16551371,-0.049021267668770276,0.24205756,0.0
11.59065628,-0.21570408,-0.16608839,-0.048829779158371896,0.24205756,0.0
11.59582043,-0.21606028,-0.16586769,-0.048710096810968564,0.24205756,0.0
11.60626316,-0.21331811,-0.16394098,-0.048710096810968564,0.24205756,0.0
11.61661911,-0.21165025,-0.16332164,-0.048710096810968564,0.24205756,0.0
11.61661911,-0.21165025,-0.16332164,-0.048710096810968564,0.24205756,0.0
11.62177086,-0.21102625,-0.16324946,-0.048710096810968564,0.24205756,0.0
11.63203335,-0.21021053,-0.16330405,-0.048710096810968564,0.24205756,0.0
11.64224911,-0.20996347,-0.16342692,-0.048853714546036923,0.24205756,0.0
11.64734268,-0.20999125,-0.1634939,-0.049811162939833356,0.24205756,0.0
11.65749264,-0.21041203,-0.16377462,-0.05294680301097923,0.24205756,0.0
11.6674881,-0.21346237,-0.16583642,-0.06130051748545187,0.24205756,0.0
11.67249393,-0.21399765,-0.16683459,-0.07685902510834769,0.24205756,0.0
11.68078041,-0.24512741,-0.18965127,-0.10282977730652276,0.24205756,0.0
11.68722248,-0.29076874,-0.22638312,-0.13502391788443593,0.24602497,0.0
11.69069672,-0.30415034,-0.24317451,-0.16980315800453458,0.24999237,0.0
11.68272781,-0.47395289,-0.38100046,-0.22823135107945766,0.24999237,0.0
11.68272781,-0.47395289,-0.38100046,-0.22823135107945766,0.24999237,0.0
11.6762104,-0.5679639,-0.45202425,-0.2752419698081816,0.24999237,0.0
11.65097237,-0.68424463,-0.54361194,-0.3057366431220067,0.24999237,0.0
11.61063766,-0.8210243,-0.65567458,-0.3464759923102322,0.24999237,0.0
11.5975132,-0.85866737,-0.68768787,-0.36780312546720867,0.24999237,0.0
11.5686388,-0.92331338,-0.74455142,-0.3827392911581379,0.24999237,0.0
11.53938007,-0.97486043,-0.79294223,-0.3898004509933473,0.24999237,0.0
11.52498245,-0.99652815,-0.81433374,-0.3886515086800742,0.24999237,0.0
11.52498245,-0.99652815,-0.81433374,-0.3886515086800742,0.24999237,0.0
11.49509048,-1.03227019,-0.85135275,-0.3808244151414055,0.24999237,0.0
11.46658611,-1.06062245,-0.88258499,-0.3683536404653196,0.24999237,0.0
11.45280361,-1.07250762,-0.89632165,-0.3519813487017688,0.24999237,0.0
11.42826462,-1.09264803,-0.92092735,-0.3305345176192437,0.24999237,0.0
11.42826462,-1.09264803,-0.92092735,-0.3305345176192437,0.24999237,0.0
11.4074688,-1.10772181,-0.94116324,-0.3026728042375038,0.24999237,0.0
11.39834595,-1.1135478,-0.9496057,-0.270047835985235,0.24999237,0.0
11.39834595,-1.1135478,-0.9496057,-0.270047835985235,0.24999237,0.0
11.39154816,-1.10851002,-0.95364374,-0.22847070538883407,0.24999237,0.0
11.39796638,-1.07294226,-0.93114603,-0.1821302993674067,0.24999237,0.0
11.40315056,-1.05527449,-0.91545224,-0.13203189576472152,0.24999237,0.0
11.45139885,-0.84360743,-0.76239479,-0.07104253896800426,0.24999237,0.0
11.45139885,-0.84360743,-0.76239479,-0.07104253896800426,0.24999237,0.0
11.49410915,-0.6605916,-0.5909273,-0.011369678689109089,0.24999237,0.0
11.51073551,-0.6095252,-0.52276003,0.04069148079288997,0.24999237,0.0
11.54372215,-0.33479691,-0.28398147,0.08552392104241544,0.24999237,0.0
11.56147766,-0.11566067,-0.08326889,0.11898668108828991,0.24999237,0.0
11.56732559,-0.01936722,-0.00209544,0.14488560635260941,0.24999237,0.0
11.56578541,0.18662882,0.15118784,0.16898933253852164,0.24999237,0.0
11.55955315,0.35870552,0.27894843,0.18995741367693597,0.24999237,0.0
11.55027676,0.50162935,0.38683167,0.21884837144640015,0.24999237,0.0
11.55027676,0.50162935,0.38683167,0.21884837144640015,0.24999237,0.0
11.53942013,0.61855936,0.47898629,0.23888292919325282,0.24999237,0.0
11.53046989,0.67490673,0.52424937,0.24335900008807015,0.24999237,0.0
11.5212431,0.72548723,0.56674862,0.246949418583019,0.24999237,0.0
11.50401402,0.81052756,0.64088094,0.25032441815625645,0.24999237,0.0
11.49631977,0.84565544,0.67231619,0.25008506384688,0.24999237,0.0
11.48934364,0.87621832,0.70015752,0.2488882507582769,0.24999237,0.0
11.48361874,0.90141463,0.72381926,0.24697335397068404,0.24999237,0.0
11.47607231,0.93643045,0.75854141,0.2375664389499615,0.24999237,0.0
11.47445965,0.94620132,0.76942587,0.2334973118362598,0.24999237,0.0
11.47512722,0.94812703,0.77412087,0.2291887890878238,0.24999237,0.0
11.47717285,0.94580626,0.77457339,0.22411433220320232,0.24999237,0.0
11.48050117,0.93957901,0.7712574,0.2180106105927222,0.24999237,0.0
11.48493958,0.93001151,0.76473397,0.20486962320933966,0.24999237,0.0
11.49046993,0.91699028,0.75504333,0.1974733672977306,0.24999237,0.0
11.49927998,0.88973618,0.73512757,0.1898616719099128,0.24999237,0.0
11.50826263,0.86434102,0.71381187,0.18241752445211318,0.24999237,0.0
11.51783848,0.83744991,0.69053465,0.17459038958808654,0.24999237,0.0
11.53791428,0.78108943,0.64093137,0.1517792282105046,0.24999237,0.0
11.54824066,0.75164878,0.61512798,0.1436409326577434,0.24999237,0.0
11.56098557,0.70506394,0.57807052,0.13598135610916526,0.24999237,0.0
11.57234478,0.6699779,0.54551446,0.1276755020245924,0.24999237,0.0
11.59410572,0.60277903,0.48545536,0.10050795750867471,0.24999237,0.0
11.60464859,0.56881666,0.45672524,0.09131647179509385,0.24999237,0.0
11.61716366,0.51096725,0.41263911,0.08167020224863178,0.24999237,0.0
11.63865948,0.42829239,0.33859661,0.06991753723511131,0.24999237,0.0
11.64696693,0.41206896,0.32102796,0.0552686072306819,0.24999237,0.0
11.66566563,0.33180165,0.26346064,0.034539888190716676,0.24999237,0.0
11.67331409,0.31807816,0.24762225,0.025803188690011452,0.24999237,0.0
11.69114494,0.20436174,0.16366188,0.018694146395862924,0.24999237,0.0
11.69866276,0.18410516,0.13728184,0.01685106118034335,0.24999237,0.0
11.71323013,0.11191058,0.0834249,0.018095741149740153,0.24999237,0.0
11.72639561,0.08233637,0.063044,0.021470742021156362,0.24999237,0.0
11.73886395,0.0732131,0.05996678,0.026425528025620457,0.24999237,0.0
11.74496174,0.0710746,0.06039516,0.029321803401959664,0.24999237,0.0
11.75641155,0.09529215,0.07893459,0.03286435609793047,0.24999237,0.0
11.7677784,0.11258113,0.09248477,0.03473137691747819,0.24999237,0.0
11.77351665,0.11761314,0.09619118,0.03566488970724648,0.24999237,0.0
11.78449726,0.1412037,0.11145058,0.035928184813366175,0.24999237,0.0
11.79576588,0.1517421,0.11805926,0.035928184813366175,0.24999237,0.0
11.79576588,0.1517421,0.11805926,0.035928184813366175,0.24999237,0.0
11.80715275,0.15698689,0.12084343,0.035928184813366175,0.24999237,0.0
11.81287479,0.15806949,0.1214579,0.035928184813366175,0.24999237,0.0
11.83575916,0.15836206,0.12212544,0.035928184813366175,0.24999237,0.0
11.83575916,0.15836206,0.12212544,0.035928184813366175,0.24999237,0.0
11.84715557,0.15777451,0.12226556,0.035928184813366175,0.24999237,0.0
11.85283756,0.15754038,0.12232874,0.03552126937582056,0.24999237,0.0
11.86417294,0.15727037,0.12244965,0.03485105666852396,0.24999237,0.0
11.87550926,0.15593857,0.12169056,0.03410903498551161,0.24999237,0.0
11.88115501,0.15583761,0.12131702,0.03288829408195304,0.24999237,0.0
11.89254951,0.15151064,0.11797299,0.030925526519030126,0.24999237,0.0
11.90391827,0.14713833,0.11449155,0.02903456793182296,0.24999237,0.0
11.90955448,0.14637443,0.1133088,0.027335102831366174,0.24999237,0.0
11.92111397,0.13366786,0.10369883,0.02515691115401673,0.24999237,0.0
11.93252182,0.12532045,0.09693063,0.022739357378218177,0.24999237,0.0
11.94389439,0.11601408,0.09019636,0.02084840138736857,0.24999237,0.0
11.94951153,0.11426049,0.08796433,0.019723400952654412,0.24999237,0.0
11.96094704,0.09838273,0.07612444,0.018215423497143488,0.24999237,0.0
11.96094704,0.09838273,0.07612444,0.018215423497143488,0.24999237,0.0
11.96655464,0.09598955,0.07332688,0.01725797640152583,0.24999237,0.0
11.97780704,0.08496013,0.06586642,0.01622872033019243,0.24999237,0.0
11.98892879,0.07888708,0.06136469,0.014696806188837704,0.24999237,0.0
11.9944458,0.07762527,0.06019742,0.01309308285540411,0.24999237,0.0
12.00553703,0.06837034,0.05363505,0.011561168714049384,0.24999237,0.0
12.01655674,0.06134871,0.0479181,0.010148934107377303,0.24999237,0.0
12.02202702,0.06015232,0.04610931,0.009335104746827997,0.24999237,0.0
12.03300571,0.04950617,0.0382057,0.00782712599313829,0.24999237,0.0
12.03300571,0.04950617,0.0382057,0.00782712599313829,0.24999237,0.0
12.04388523,0.04424255,0.03397341,0.006534573084780154,0.24999237,0.0
12.05472088,0.03756371,0.0295327,0.005601062675006294,0.24999237,0.0
12.06011105,0.03647825,0.02791066,0.005170211633432539,0.24999237,0.0
12.07088661,0.02794778,0.02155439,0.005146275596678133,0.24999237,0.0
12.08159256,0.02413025,0.01852945,0.005146275596678133,0.24999237,0.0
12.09224129,0.02276534,0.0177038,0.005146275596678133,0.24999237,0.0
12.09754848,0.02237377,0.01766536,0.005146275596678133,0.24999237,0.0
12.10284519,0.02234334,0.01776234,0.005146275596678133,0.24999237,0.0
12.11867142,0.02227783,0.01765491,0.005146275596678133,0.24999237,0.0
12.12392521,0.02239573,0.01765412,0.005146275596678133,0.24999237,0.0
12.12917042,0.02251619,0.01765805,0.005146275596678133,0.24999237,0.0
12.13440514,0.02261734,0.01766435,0.005146275596678133,0.24999237,0.0
12.14484215,0.0227288,0.01760079,0.005146275596678133,0.24999237,0.0
12.15004635,0.02255931,0.01751422,0.005146275596678133,0.24999237,0.0
12.15523815,0.02277061,0.01760514,0.005146275596678133,0.24999237,0.0
12.16042233,0.02257469,0.01752629,0.005146275596678133,0.24999237,0.0
12.17076111,0.02258399,0.01760031,0.004978722473944764,0.24999237,0.0
12.17591572,0.02280089,0.01766733,0.004811169134848265,0.24999237,0.0
12.18106079,0.02294123,0.017815,0.004476063105744659,0.24999237,0.0
12.18619823,0.02212793,0.017318,0.004188828933786735,0.24999237,0.0
12.19644737,0.02068397,0.01612915,0.002609042069833807,0.24999237,0.0
12.20156002,0.01848242,0.01431561,0.0019867016524091462,0.24999237,0.0
12.20666504,0.0166921,0.01259313,0.001244680618486191,0.24999237,0.0
12.21175766,0.01416948,0.01057754,0.0007898935401580294,0.24999237,0.0
12.22191238,0.00838098,0.00598071,0.00011968083286142473,0.24999237,0.0
12.22697067,0.00506711,0.00333161,-9.574457974388762e-05,0.24999237,0.0
12.23201847,0.00341976,0.00184135,-0.00011968083286142473,0.24999237,0.0
12.23705769,0.00187722,0.00092259,-0.00023936166572284946,0.24999237,0.0
12.24208641,0.00057897,0.00022314,-0.00026329791884038655,0.24999237,0.0
12.25211525,-0.00099707,-0.00051761,-0.0005744679111895866,0.24999237,0.0
12.2571125,-0.00150132,-0.0008631,-0.0007420212502860855,0.24999237,0.0
12.26210022,-0.00195053,-0.00118134,-0.0010292552058808787,0.24999237,0.0
12.2670784,-0.00249243,-0.00161274,-0.0014601060310915036,0.24999237,0.0
12.27700424,-0.00405684,-0.00296276,-0.0036861695655866296,0.24999237,0.0
12.28194714,-0.00698447,-0.00521842,-0.004787233098093858,0.24999237,0.0
12.28687763,-0.00994089,-0.00796318,-0.006055850186060717,0.24999237,0.0
12.29179382,-0.0131599,-0.01081759,-0.007324467057664446,0.24999237,0.0
12.30156517,-0.02235943,-0.01809093,-0.009909572658017587,0.24999237,0.0
12.31130409,-0.02908137,-0.02326124,-0.013499996994770934,0.24999237,0.0
12.31616688,-0.03050202,-0.02476014,-0.016013295133950247,0.24999237,0.0
12.32565212,-0.05149321,-0.04020566,-0.0192686149561419,0.24999237,0.0
12.32565212,-0.05149321,-0.04020566,-0.0192686149561419,0.24999237,0.0
12.33043098,-0.05436186,-0.04473163,-0.022930846104979693,0.24999237,0.0
12.33970261,-0.07651903,-0.06082109,-0.02805318653035594,0.24999237,0.0
12.34891224,-0.09395131,-0.0740504,-0.031930845904519736,0.24999237,0.0
12.35357666,-0.09743495,-0.07832845,-0.03655052674533275,0.24999237,0.0
12.35357666,-0.09743495,-0.07832845,-0.03655052674533275,0.24999237,0.0
12.36212635,-0.1299686,-0.1028354,-0.041242013965503935,0.24999237,0.0
12.37073612,-0.15228635,-0.12032898,-0.04598137455736272,0.24999237,0.0
12.37518024,-0.15718718,-0.12596451,-0.04856647885953707,0.24999237,0.0
12.38300514,-0.19151238,-0.1511372,-0.051271270918193036,0.24999237,0.0
12.38300514,-0.19151238,-0.1511372,-0.051271270918193036,0.24999237,0.0
12.39126396,-0.20933223,-0.16627133,-0.05404785875441377,0.24999237,0.0
12.39962196,-0.22431138,-0.17687492,-0.05646541512656989,0.24999237,0.0
12.39962196,-0.22431138,-0.17687492,-0.05646541512656989,0.24999237,0.0
12.40393829,-0.22767133,-0.18026039,-0.058428182689492805,0.24999237,0.0
12.41187954,-0.24687845,-0.19465984,-0.06144414041323535,0.24999237,0.0
12.42010498,-0.25762403,-0.20392527,-0.0638377510122962,0.24999237,0.0
12.42434406,-0.26006722,-0.20664965,-0.06575264779988907,0.24999237,0.0
12.43195057,-0.27885747,-0.22113745,-0.06817019897933006,0.24999237,0.0
12.4398756,-0.2896024,-0.23052551,-0.07142552139787929,0.24999237,0.0
12.44774532,-0.30061591,-0.23896019,-0.07700264284341604,0.24999237,0.0
12.45931911,-0.31638443,-0.25286472,-0.08219679224450803,0.24999237,0.0
12.45931911,-0.31638443,-0.25286472,-0.08219679224450803,0.24999237,0.0
12.4664526,-0.33415306,-0.26512682,-0.08425530157445414,0.24999237,0.0
12.47648907,-0.35946178,-0.28922802,-0.08442285988990264,0.24999237,0.0
12.48360252,-0.37112391,-0.29775718,-0.08413561922705079,0.24999237,0.0
12.48733425,-0.37427235,-0.30055699,-0.08341754072077617,0.24999237,0.0
12.49509335,-0.3775959,-0.30268306,-0.08097604896095502,0.24999237,0.0
12.50319099,-0.37700725,-0.30178612,-0.07848668620944074,0.24999237,0.0
12.51177979,-0.37002945,-0.29669964,-0.07492019812580493,0.25395977,0.0
12.51600647,-0.36848617,-0.29436511,-0.07235902921129558,0.25395977,0.0
12.5257473,-0.34853745,-0.27936691,-0.06862498778856327,0.25395977,0.0
12.53038597,-0.34513688,-0.27468625,-0.06611168964938395,0.25395977,0.0
12.54078007,-0.3215971,-0.25718418,-0.06264094311640821,0.25395977,0.0
12.5507946,-0.30725503,-0.2449789,-0.060079779394614,0.25792718,0.0
12.5608778,-0.29157114,-0.23352626,-0.05541221977303512,0.25792718,0.0
12.56580925,-0.28839803,-0.22963598,-0.05160637716365977,0.25792718,0.0
12.576828,-0.26276755,-0.21089536,-0.044784566661474734,0.25792718,0.0
12.576828,-0.26276755,-0.21089536,-0.044784566661474734,0.25792718,0.0
12.58206463,-0.25898504,-0.20507482,-0.039590419856740305,0.25792718,0.0
12.59379292,-0.22151947,-0.17706212,-0.03126063298086,0.25792718,0.0
12.6051054,-0.19580698,-0.15451734,-0.025611699963249933,0.25792718,0.0
12.61049652,-0.19048977,-0.14800686,-0.01804786907623134,0.25792718,0.0
12.62226868,-0.13885117,-0.10864552,-0.009909572658017587,0.25792718,0.0
12.63337326,-0.10270739,-0.08037304,-0.0007420212502860855,0.25792718,0.0
12.63337326,-0.10270739,-0.08037304,-0.0007420212502860855,0.25792718,0.0
12.63871956,-0.09575653,-0.07154141,0.00469148851834997,0.25792718,0.0
12.64940834,-0.03210878,-0.02453523,0.011417550978981032,0.25792718,0.0
12.66473198,0.0094378,0.01123465,0.020082444100328077,0.25792718,0.0
12.66980076,0.01607466,0.01411,0.024414889471004383,0.26189458,0.0
12.67464828,0.04031491,0.02881748,0.026449463413285475,0.26189458,0.0
12.6882658,0.10997152,0.08992152,0.03224201676232146,0.26586199,0.0
12.69307137,0.12282062,0.1005735,0.03284042071026545,0.26586199,0.0
12.69806862,0.13308573,0.10767893,0.03303190943702696,0.26586199,0.0
12.71403503,0.15130734,0.11862154,0.033319142310806106,0.2737968,0.0
12.71971989,0.15326238,0.11955731,0.033678186756658554,0.2737968,0.0
12.72553921,0.15423942,0.11996144,0.03422871992927252,0.2737968,0.0
12.73150063,0.15519214,0.12060106,0.035928184813366175,0.2737968,0.0
12.74366951,0.15940404,0.12448929,0.03793882315161912,0.2737968,0.0
12.7498045,0.16267014,0.12799789,0.038872333561392976,0.2737968,0.0
12.75598621,0.16593814,0.13150157,0.03963829063207035,0.2777642,0.0
12.76218033,0.16974258,0.13512869,0.04088297211600905,0.2777642,0.0
12.77466965,0.17922354,0.14316234,0.041624993799021404,0.2777642,0.0
12.78108025,0.18263793,0.14643814,0.041888291285135534,0.2777642,0.0
12.78758812,0.18558359,0.1487384,0.042199462359300374,0.2777642,0.0
12.79417229,0.18805981,0.15042953,0.04282179909855182,0.2777642,0.0
